date,game_pk,matchup,batting_team,opp_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,batter_whiff_pct,opp_team_defense_drs,bullpen_risk_flag,bullpen_fatigue_score,bullpen_adjustment,pitcher_whiff_pct,high_whiff_flag,elite_defense_flag,weak_defense_flag,context_adjustment,whiff_penalty,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank,batter_api_name,team_name_api,had_hit,hit_count,single_count,double_count,triple_count,home_run_count,xbh_count,at_bats,plate_appearances,runs_scored,rbi,walks,strikeouts,result_label,graded_at,prev_game_hits,prev_game_zero_hit_flag,hit_count_x,single_count_x,double_count_x,triple_count_x,home_run_count_x,xbh_count_x,at_bats_x,plate_appearances_x,runs_scored_x,rbi_x,walks_x,strikeouts_x,source_file,pred_hit_probability,model_available_flag,model_rank,hit_count_y,single_count_y,double_count_y,triple_count_y,home_run_count_y,xbh_count_y,at_bats_y,plate_appearances_y,runs_scored_y,rbi_y,walks_y,strikeouts_y,prob_hit_1,prob_hit_2,had_hit_1,had_hit_2,had_run_1,pred_had_hit_1,pred_had_hit_1_label
2026-07-25,824811,Atlanta Braves @ Baltimore Orioles,Baltimore Orioles,Atlanta Braves,Dylan Beavers,687637,1,R,Bryce Elder,R,0.248,0.331,0.362,0.256,0.35,0.392,4.06,1.23,0.243,,,0.306,,,0.2337333333333333,2.6653333333333333,,,,25.0,12,0,0.0,0.0,0.0,0,1,0,-0.03,0.01,1.0,0.2884210526315789,0.3225541541463527,0.5000052950755797,0.1841957686845343,0.6499999999999999,0.4332694923619422,2,Dylan Beavers,Baltimore Orioles,1,2.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,multi_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.8942482308417266,1
2026-08-03,823520,St. Louis Cardinals @ New York Yankees,New York Yankees,St. Louis Cardinals,Trent Grisham,663757,1,R,Michael McGreevy,R,0.211,0.313,0.374,0.203,0.312,0.378,3.57,1.2,0.252,,,0.25,,,0.2198,2.886666666666667,,,,16.6,-4,0,2.03,0.0,0.0,0,0,0,0.0,0.0,1.0,0.4065040650406504,0.2985974506492294,0.7999999999999999,0.6361746361746363,0.6499999999999999,0.6250755580885027,3,Trent Grisham,New York Yankees,1,,,,,,,,,,,,,multi_hit_xbh,2026-08-05T00:56:03Z,0.0,1.0,,,,,,,,,,,,,,0.6426387435241413,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,2.0,1.0,0.0,1.0,,,1,0,0,0.6759389467267397,1
2026-08-03,823520,St. Louis Cardinals @ New York Yankees,New York Yankees,St. Louis Cardinals,Luis García Jr.,671277,3,R,Michael McGreevy,R,0.283,0.313,0.56,0.295,0.325,0.593,3.57,1.2,0.252,,,0.25,,,0.2805333333333333,2.886666666666667,,,,19.8,-4,0,2.03,0.0,0.0,0,0,0,0.0,0.0,0.5,0.991869918699187,0.778337668554294,0.7999999999999999,0.9676195426195424,0.6499999999999999,0.6947273485315048,2,Luis García Jr.,New York Yankees,1,,,,,,,,,,,,,multi_hit_xbh,2026-08-05T00:56:03Z,1.0,0.0,,,,,,,,,,,,,,0.6570489299256306,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,,,1,0,0,0.9221956310556491,1
2026-08-03,823520,St. Louis Cardinals @ New York Yankees,New York Yankees,St. Louis Cardinals,Ben Rice,700250,2,R,Michael McGreevy,R,0.266,0.354,0.561,0.274,0.375,0.607,3.57,1.2,0.252,,,0.25,,,0.2738666666666667,2.886666666666667,,,,24.2,-4,0,2.03,0.0,0.0,0,0,0,0.0,0.0,0.75,0.8536585365853662,0.812034942182001,0.7999999999999999,0.9312370062370064,0.6499999999999999,0.7476942864810511,1,Ben Rice,New York Yankees,0,,,,,,,,,,,,,no_hit,2026-08-05T00:56:03Z,0.0,1.0,,,,,,,,,,,,,,0.7852435404388375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,,0,0,0,0.2540357463433671,0
2026-08-09,822700,Cincinnati Reds @ Washington Nationals,Washington Nationals,Cincinnati Reds,Andrés Chaparro,665953,2,R,Brady Singer,R,0.235,0.348,0.5,0.412,0.444,0.882,4.66,1.43,0.274,,,0.232,,,0.2195999999999999,5.188666666666666,,,,25.0,-2,0,1.93,0.0,0.0,0,0,0,0.0,0.01,0.75,0.4010238901006418,0.8878986997214893,0.5552231053381241,0.4333503939360846,0.6499999999999999,0.6085441656222221,2,Andrés Chaparro,Washington Nationals,1,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,double,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5053188221351023,0.5053188221351023,1,0,0,0.9904941569450159,1
2026-08-09,822700,Cincinnati Reds @ Washington Nationals,Washington Nationals,Cincinnati Reds,CJ Abrams,682928,1,R,Brady Singer,R,0.287,0.359,0.544,0.301,0.387,0.591,4.66,1.43,0.274,,,0.232,,,0.2895333333333332,5.188666666666666,,,,27.9,-2,0,1.93,0.0,0.0,0,0,0,0.0,0.01,1.0,0.4897610913144009,0.6639818169829255,0.5552231053381241,0.5254641299116181,0.6499999999999999,0.6163820053339113,1,CJ Abrams,Washington Nationals,1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,single_only,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5493153032552338,0.5493153032552338,1,0,1,0.993949736894541,1
2026-08-09,822700,Cincinnati Reds @ Washington Nationals,Washington Nationals,Cincinnati Reds,Abimelec Ortiz,694673,2,R,Brady Singer,R,0.273,0.304,0.591,0.3,0.333,0.65,4.66,1.43,0.274,,,0.232,,,0.305,5.188666666666666,,,,25.0,-2,0,1.93,0.0,0.0,0,0,0,0.0,0.01,0.75,0.465870306372235,0.6537077910473078,0.5552231053381241,0.545836281242718,0.6499999999999999,0.5668693215496718,3,Abimelec Ortiz,Washington Nationals,1,2.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,multi_hit_xbh,2026-08-10T22:18:54Z,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2908460291853167,0.2908460291853167,1,1,1,0.99912513050578,1
2026-08-09,822862,Baltimore Orioles @ Texas Rangers,Texas Rangers,Baltimore Orioles,Brandon Nimmo,607043,4,R,Cade Povich,L,0.275,0.342,0.449,0.342,0.393,0.541,4.45,1.41,0.275,,,0.2,,,0.2697333333333333,3.876666666666667,,,,22.8,3,0,0.38,0.0,0.0,0,0,0,0.0,0.0,0.25,0.4692832756496873,0.691916881840551,0.5289347004907481,0.4453875562574989,0.6499999999999999,0.513467764045987,3,Brandon Nimmo,Texas Rangers,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,0.0,1.0,home_run,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1417319958011515,0.1417319958011515,1,0,1,0.7432215681859643,1
2026-08-09,822862,Baltimore Orioles @ Texas Rangers,Texas Rangers,Baltimore Orioles,Ezequiel Duran,677649,3,R,Cade Povich,L,0.274,0.329,0.454,0.272,0.368,0.407,4.45,1.41,0.275,,,0.2,,,0.2720666666666666,3.876666666666667,,,,25.0,3,0,0.38,0.0,0.0,0,0,0,0.0,0.01,0.5,0.4675767910109611,0.5710350638715124,0.5289347004907481,0.4484609411565872,0.6499999999999999,0.5237083172885906,2,Ezequiel Duran,Texas Rangers,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161859930002222,0.161859930002222,0,0,1,0.023679643306275925,0
2026-08-09,822862,Baltimore Orioles @ Texas Rangers,Texas Rangers,Baltimore Orioles,Wyatt Langford,694671,1,R,Cade Povich,L,0.262,0.317,0.481,0.233,0.282,0.466,4.45,1.41,0.275,,,0.2,,,0.2737999999999999,3.876666666666667,,,,25.0,3,0,0.38,0.0,0.0,0,0,0,0.0,0.01,1.0,0.4470989753462475,0.5077480510350224,0.5289347004907481,0.4507440270816243,0.6499999999999999,0.6082290269682237,1,Wyatt Langford,Texas Rangers,1,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,single_only,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5035259977462561,0.5035259977462561,1,0,1,0.6781200999295472,1
2026-08-09,823020,Colorado Rockies @ St. Louis Cardinals,St. Louis Cardinals,Colorado Rockies,Iván Herrera,671056,2,R,Michael Lorenzen,R,0.247,0.358,0.388,0.239,0.341,0.373,6.77,1.86,0.338,,,0.315,,,0.2429333333333333,6.949333333333333,,,,20.2,-11,0,1.27,0.0,0.0,0,0,1,0.02,0.0,0.75,0.4215017057653555,0.5151922068354285,0.7593089068633603,0.5365462879142835,0.6499999999999999,0.6220726669550077,3,Iván Herrera,St. Louis Cardinals,1,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,multi_hit,2026-08-10T22:18:54Z,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5800533623582008,0.5800533623582008,1,1,1,0.999247162499975,1
2026-08-09,823020,Colorado Rockies @ St. Louis Cardinals,St. Louis Cardinals,Colorado Rockies,Alec Burleson,676475,3,R,Michael Lorenzen,R,0.282,0.349,0.472,0.326,0.402,0.558,6.77,1.86,0.338,,,0.315,,,0.2843999999999999,6.949333333333333,,,,20.3,-11,0,1.27,0.0,0.0,0,0,1,0.02,0.0,0.5,0.4812286681207702,0.6859324662757679,0.7593089068633603,0.5911647281209391,0.6499999999999999,0.6229504978460909,2,Alec Burleson,St. Louis Cardinals,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,home_run,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5846708260468105,0.5846708260468105,1,0,1,0.5111469945759788,1
2026-08-09,823020,Colorado Rockies @ St. Louis Cardinals,St. Louis Cardinals,Colorado Rockies,JJ Wetherholt,802139,1,R,Michael Lorenzen,R,0.245,0.35,0.382,0.251,0.36,0.396,6.77,1.86,0.338,,,0.315,,,0.2506666666666667,6.949333333333333,,,,25.0,-11,0,1.27,0.0,0.0,0,0,1,0.02,0.01,1.0,0.4180887364879032,0.5432805184725409,0.7593089068633603,0.5467323635798333,0.6499999999999999,0.6706226562141182,1,JJ Wetherholt,St. Louis Cardinals,1,2.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,2.0,0.0,multi_hit_xbh,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7691305110488195,0.7691305110488195,1,1,1,0.4377894947866565,0
2026-08-09,823104,Tampa Bay Rays @ Seattle Mariners,Seattle Mariners,Tampa Bay Rays,Taylor Ward,621493,1,R,Ian Seymour,L,0.243,0.376,0.339,0.261,0.4,0.409,4.27,1.13,0.216,,,0.202,,,0.2474666666666666,4.61,,,,19.2,6,0,1.49,0.0,0.0,0,0,0,0.0,0.0,1.0,0.4146757672104509,0.5769207781478178,0.4598818441246776,0.4462397697354587,0.6499999999999999,0.6141307132346765,1,Taylor Ward,Seattle Mariners,1,1.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,triple,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5368308018232938,0.5368308018232938,1,0,1,0.9075990185345577,1
2026-08-09,823104,Tampa Bay Rays @ Seattle Mariners,Tampa Bay Rays,Seattle Mariners,Yandy Díaz,650490,1,R,Emerson Hancock,R,0.293,0.365,0.447,0.294,0.367,0.435,3.33,1.07,0.223,,,0.227,,,0.3018,3.114,,,,14.2,13,0,0.96,0.0,0.0,0,1,0,-0.03,0.0,1.0,0.4999999991467577,0.6003636352463017,0.4344540492317972,0.4562363158951112,0.6499999999999999,0.5338625709653811,3,Yandy Díaz,Tampa Bay Rays,1,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,multi_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1849984557102025,0.1849984557102025,1,1,1,0.4948510776114629,0
2026-08-09,823104,Tampa Bay Rays @ Seattle Mariners,Seattle Mariners,Tampa Bay Rays,Cole Young,702284,2,R,Ian Seymour,L,0.263,0.322,0.409,0.25,0.307,0.346,4.27,1.13,0.216,,,0.202,,,0.2606,4.61,,,,25.0,6,0,1.49,0.0,0.0,0,0,0,0.0,0.01,0.75,0.4488054599849737,0.5008064925686232,0.4598818441246776,0.4635385361674703,0.6499999999999999,0.5376969568046797,2,Cole Young,Seattle Mariners,1,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,multi_hit,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194693426340078,0.194693426340078,1,1,0,0.7206705143014813,1
2026-08-09,823190,Detroit Tigers @ San Francisco Giants,Detroit Tigers,San Francisco Giants,Gleyber Torres,650402,2,R,Logan Webb,R,0.261,0.378,0.392,0.304,0.385,0.433,3.74,1.11,0.23,,,0.208,,,0.2698,4.0073333333333325,,,,25.0,10,0,2.48,0.0,0.0,0,1,0,-0.03,0.01,0.75,0.4453924907075214,0.6185038949480786,0.4476638887445863,0.4508530881245566,0.6499999999999999,0.4815531035790789,3,Gleyber Torres,Detroit Tigers,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0943677874834714,0.0943677874834714,0,0,0,0.3524847116128734,0
2026-08-09,823190,Detroit Tigers @ San Francisco Giants,Detroit Tigers,San Francisco Giants,Kevin McGonigle,805808,1,R,Logan Webb,R,0.287,0.392,0.431,0.302,0.416,0.462,3.74,1.11,0.23,,,0.208,,,0.2844,4.0073333333333325,,,,25.0,10,0,2.48,0.0,0.0,0,1,0,-0.03,0.01,1.0,0.4897610913144009,0.6407558429645432,0.4476638887445863,0.4700836964931379,0.6499999999999999,0.5400006818384823,1,Kevin McGonigle,Detroit Tigers,1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,single_only,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007977344936279,0.2007977344936279,1,0,0,0.9903959187473583,1
2026-08-09,823190,Detroit Tigers @ San Francisco Giants,San Francisco Giants,Detroit Tigers,Bryce Eldridge,805811,1,R,Troy Melton,R,0.248,0.342,0.427,0.243,0.348,0.434,1.58,0.91,0.17,,,0.171,,,0.2556666666666666,1.955,,,,25.0,6,0,0.79,0.0,0.0,0,0,0,0.0,0.01,1.0,0.4232081904040816,0.5408883106977993,0.2982116438815707,0.347771270520931,0.6499999999999999,0.4818512614170606,2,Bryce Eldridge,San Francisco Giants,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,2.0,single_only,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0947243287611493,0.0947243287611493,1,0,0,0.051591676306556415,0
2026-08-09,823345,New York Mets @ Pittsburgh Pirates,Pittsburgh Pirates,New York Mets,Jake Mangum,663968,1,R,Sean Manaea,L,0.301,0.354,0.389,0.3,0.352,0.338,4.17,1.33,0.259,,,0.273,,,0.3013333333333333,4.798,,,,21.3,2,0,1.23,0.0,0.0,0,0,0,0.0,0.0,1.0,0.5136518762565668,0.5696077911219078,0.5389792442823579,0.5249283884942253,0.6499999999999999,0.647834979339318,1,Jake Mangum,Pittsburgh Pirates,1,2.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,multi_hit_xbh,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6972940881156963,0.6972940881156963,1,1,1,0.9713032039971349,1
2026-08-09,823345,New York Mets @ Pittsburgh Pirates,Pittsburgh Pirates,New York Mets,Bryan Reynolds,668804,3,R,Sean Manaea,L,0.268,0.379,0.443,0.284,0.369,0.473,4.17,1.33,0.259,,,0.273,,,0.2682666666666666,4.798,,,,29.1,2,0,1.23,0.0,0.0,0,0,0,0.0,0.01,0.5,0.4573378831786043,0.6030233755137246,0.5389792442823579,0.4813741339242876,0.6499999999999999,0.5396557372517816,3,Bryan Reynolds,Pittsburgh Pirates,1,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,double,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1998698690576408,0.1998698690576408,1,0,0,0.9647269427619295,1
2026-08-09,823345,New York Mets @ Pittsburgh Pirates,New York Mets,Pittsburgh Pirates,A.J. Ewing,805999,1,R,Jared Jones,R,0.263,0.335,0.399,0.262,0.328,0.386,5.03,1.2,0.23,,,0.2,,,0.2664,5.226923076923077,,,,25.0,5,0,2.0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.4488054599849737,0.5349948041986354,0.5014798557651055,0.4965681957680411,0.6499999999999999,0.5636778871443966,2,A.J. Ewing,New York Mets,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,2.0,1.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2780889498845163,0.2780889498845163,0,0,1,0.17690914942169242,0
2026-08-09,823425,Toronto Blue Jays @ Philadelphia Phillies,Philadelphia Phillies,Toronto Blue Jays,Trea Turner,607208,2,R,Shane Bieber,R,0.249,0.296,0.402,0.268,0.299,0.446,5.48,1.66,0.281,,,0.364,,,0.2474666666666666,6.576666666666668,,,,28.1,7,0,1.96,0.0,0.0,0,0,0,0.0,0.01,0.75,0.4249146750428078,0.5443389600411417,0.6867084622915183,0.5271799562983441,0.6499999999999999,0.5761742721424924,3,Trea Turner,Philadelphia Phillies,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3315509162219289,0.3315509162219289,0,0,0,0.7356289368950775,1
2026-08-09,823425,Toronto Blue Jays @ Philadelphia Phillies,Philadelphia Phillies,Toronto Blue Jays,Kyle Schwarber,656941,1,R,Shane Bieber,R,0.247,0.366,0.535,0.222,0.345,0.494,5.48,1.66,0.281,,,0.364,,,0.2469333333333333,6.576666666666668,,,,35.3,7,0,1.96,0.0,0.0,0,0,0,0.0,0.05,1.0,0.4215017057653555,0.5369337652725277,0.6867084622915183,0.5264774683214097,0.6499999999999999,0.5842176002537988,1,Kyle Schwarber,Philadelphia Phillies,1,2.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,2.0,4.0,3.0,0.0,multi_hit_xbh,2026-08-10T22:18:54Z,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3708518936260807,0.3708518936260807,1,1,1,0.9996162474503977,1
2026-08-09,823425,Toronto Blue Jays @ Philadelphia Phillies,Toronto Blue Jays,Philadelphia Phillies,Vladimir Guerrero Jr.,665489,2,R,Jesús Luzardo,L,0.262,0.34,0.359,0.276,0.402,0.379,3.32,1.14,0.225,,,0.254,,,0.2622,3.918,,,,20.4,-7,0,1.58,0.0,0.0,0,0,1,0.02,0.0,0.75,0.4470989753462475,0.5835311677335833,0.4583503885324544,0.437166029368689,0.6499999999999999,0.5839628128984354,2,Vladimir Guerrero Jr.,Toronto Blue Jays,1,1.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,double,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3695524074666674,0.3695524074666674,1,0,1,0.9222975420332513,1
2026-08-09,823513,Atlanta Braves @ New York Yankees,New York Yankees,Atlanta Braves,Trent Grisham,663757,1,R,Grant Holmes,R,0.213,0.308,0.391,0.195,0.299,0.364,3.47,1.32,0.237,,,0.254,,,0.2136666666666666,3.8566666666666674,,,,16.6,12,0,1.53,0.0,0.0,0,1,0,-0.03,0.0,1.0,0.3634812280486669,0.44863506411575,0.4931210534301647,0.3707153871409445,0.6499999999999999,0.5007023901291285,2,Trent Grisham,New York Yankees,1,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,multi_hit_xbh,2026-08-10T22:18:54Z,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1203387543036838,0.1203387543036838,1,1,1,0.9976669388356126,1
2026-08-09,823513,Atlanta Braves @ New York Yankees,Atlanta Braves,New York Yankees,Drake Baldwin,686948,1,R,Cam Schlittler,R,0.27,0.358,0.451,0.292,0.388,0.489,2.21,0.93,0.196,,,0.192,,,0.2743333333333334,1.922,,,,23.7,11,0,1.15,0.0,0.0,0,1,0,-0.03,0.0,1.0,0.4607508524560566,0.6251155832652662,0.3457294345928747,0.3710002008204639,0.6499999999999999,0.5006477563172484,3,Drake Baldwin,Atlanta Braves,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120254915716266,0.120254915716266,0,0,0,0.32100180219979607,0
2026-08-09,823513,Atlanta Braves @ New York Yankees,New York Yankees,Atlanta Braves,Ben Rice,700250,2,R,Grant Holmes,R,0.257,0.35,0.545,0.267,0.374,0.588,3.47,1.32,0.237,,,0.254,,,0.2664,3.8566666666666674,,,,24.2,12,0,1.53,0.0,0.0,0,1,0,-0.03,0.0,0.75,0.4385665521526168,0.623464933951624,0.4931210534301647,0.440173885860341,0.6499999999999999,0.5048286323960065,1,Ben Rice,New York Yankees,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1268519022015731,0.1268519022015731,0,0,0,0.3332428293285739,0
2026-08-09,823751,Minnesota Twins @ Milwaukee Brewers,Milwaukee Brewers,Minnesota Twins,Brice Turang,668930,2,R,Connor Prielipp,L,0.274,0.365,0.46,0.209,0.295,0.296,4.79,1.31,0.248,,,0.226,,,0.2690666666666666,4.552666666666667,,,,21.9,-1,0,1.28,0.0,0.0,0,0,0,0.0,0.0,0.75,0.4675767910109611,0.4398714277469977,0.5291307415214231,0.4723309205828616,0.6499999999999999,0.5545567174806056,3,Brice Turang,Milwaukee Brewers,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,2.0,single_only,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2448799719622931,0.2448799719622931,1,0,1,0.9156483951111137,1
2026-08-09,823751,Minnesota Twins @ Milwaukee Brewers,Milwaukee Brewers,Minnesota Twins,Andrew Vaughn,683734,3,R,Connor Prielipp,L,0.3,0.391,0.47,0.382,0.488,0.662,4.79,1.31,0.248,,,0.226,,,0.3040666666666666,4.552666666666667,,,,25.0,-1,0,1.28,0.0,0.0,0,0,0,0.0,0.01,0.5,0.5119453916178407,0.8146779205859586,0.5291307415214231,0.5184316940691869,0.6499999999999999,0.5951734567132945,2,Andrew Vaughn,Milwaukee Brewers,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4295175717670974,0.4295175717670974,0,0,0,0.16146907348700498,0
2026-08-09,823751,Minnesota Twins @ Milwaukee Brewers,Milwaukee Brewers,Minnesota Twins,Jackson Chourio,694192,1,R,Connor Prielipp,L,0.275,0.335,0.48,0.302,0.375,0.5,4.79,1.31,0.248,,,0.226,,,0.2757333333333334,4.552666666666667,,,,23.3,-1,0,1.28,0.0,0.0,0,0,0,0.0,0.0,1.0,0.4692832756496873,0.6316558429941431,0.5291307415214231,0.4811120202945427,0.6499999999999999,0.6538199862491441,1,Jackson Chourio,Milwaukee Brewers,1,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,home_run,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7187970597543475,0.7187970597543475,1,0,1,0.9405366846830181,1
2026-08-09,823835,Los Angeles Angels @ Miami Marlins,Miami Marlins,Los Angeles Angels,Xavier Edwards,669364,2,R,Grayson Rodriguez,R,0.285,0.366,0.391,0.291,0.372,0.387,7.2,1.62,0.289,,,0.245,,,0.2884666666666666,8.976666666666668,,,,16.1,-8,0,1.77,0.0,0.0,0,0,1,0.02,0.0,0.75,0.4863481220369486,0.5855415573399485,0.6844535489199515,0.6799581844832798,0.6499999999999999,0.6387151816834644,2,Xavier Edwards,Miami Marlins,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,2.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6603894829612873,0.6603894829612873,0,0,1,0.3587281970044769,0
2026-08-09,823835,Los Angeles Angels @ Miami Marlins,Miami Marlins,Los Angeles Angels,Leo Jiménez,677870,1,R,Grayson Rodriguez,R,0.216,0.312,0.291,0.254,0.363,0.284,7.2,1.62,0.289,,,0.245,,,0.2121333333333333,8.976666666666668,,,,25.0,-8,0,1.77,0.0,0.0,0,0,1,0.02,0.01,1.0,0.3686006819648453,0.5141025964188939,0.6844535489199515,0.5794145927845327,0.6499999999999999,0.6457739026983887,1,Leo Jiménez,Miami Marlins,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6894005122004794,0.6894005122004794,0,0,0,0.19510807116835907,0
