date,game_pk,matchup,batting_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Anthony Seigler,678011,1,R,Shane Baz,R,0.256,0.33,0.407,.271,.348,.407,4.19,1.39,0.265,,,.247,,,0.29819999999999997,4.5360000000000005,,,,1.0,0.6085526315789473,0.3005390047130098,0.5562526913489686,0.6963108089298289,0.5,0.5464571799224174,1
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Taylor Ward,621493,1,R,Payton Tolle,L,0.251,0.389,0.361,.304,.445,.489,3.11,1.07,0.208,,,.201,,,0.2528666666666667,2.6286666666666667,,,,1.0,0.5921052631578947,0.3664720530669282,0.37528869599472936,0.4879007703371724,0.5,0.5273897376157268,2
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Ceddanne Rafaela,678882,2,R,Shane Baz,R,0.281,0.326,0.435,.279,.321,.403,4.19,1.39,0.265,,,.247,,,0.282,4.5360000000000005,,,,0.75,0.6907894736842106,0.2952628904724294,0.5562526913489686,0.6665000833777786,0.5,0.4906665425294648,3
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Pete Alonso,624413,2,R,Payton Tolle,L,0.246,0.346,0.462,.229,.298,.376,3.11,1.07,0.208,,,.201,,,0.2496666666666667,2.6286666666666667,,,,0.75,0.575657894736842,0.25850565604575876,0.37528869599472936,0.4820122319565205,0.5,0.4495148576033366,4
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Wilyer Abreu,677800,3,R,Shane Baz,R,0.264,0.337,0.458,.225,.293,.403,4.19,1.39,0.265,,,.247,,,0.26380000000000003,4.5360000000000005,,,,0.5,0.6348684210526316,0.2629353675366495,0.5562526913489686,0.6330090213378206,0.5,0.427561002489526,5
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Willson Contreras,575929,4,R,Shane Baz,R,0.283,0.38,0.551,.282,.369,.534,4.19,1.39,0.265,,,.247,,,0.2828,4.5360000000000005,,,,0.25,0.6973684210526315,0.34755505845694495,0.5562526913489686,0.6679722179729415,0.5,0.40396040471486805,6
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Gunnar Henderson,683002,3,R,Payton Tolle,L,0.22,0.289,0.393,.197,.263,.393,3.11,1.07,0.208,,,.201,,,0.22253333333333333,2.6286666666666667,,,,0.5,0.49013157894736853,0.23889622872418914,0.37528869599472936,0.4320823336039091,0.5,0.38712301602005245,7
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Masataka Yoshida,807799,5,R,Shane Baz,R,0.267,0.343,0.401,.265,.339,.398,4.19,1.39,0.265,,,.247,,,0.2561333333333334,4.5360000000000005,,,,0.0,0.6447368421052632,0.2927043302405111,0.5562526913489686,0.618901064800842,0.5,0.33288704968494465,8
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Tyler O'Neill,641933,4,R,Payton Tolle,L,0.199,0.294,0.353,.173,.253,.373,3.11,1.07,0.208,,,.201,,,0.18859999999999996,2.6286666666666667,,,,0.25,0.4210526315789474,0.21955281348458944,0.37528869599472936,0.3696392911924124,0.5,0.322920705848428,9
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Coby Mayo,691723,5,R,Payton Tolle,L,0.198,0.267,0.405,.289,.365,.750,3.11,1.07,0.208,,,.201,,,0.19173333333333334,2.6286666666666667,,,,0.0,0.41776315789473684,0.41086385130150244,0.37528869599472936,0.37540515169013416,0.5,0.32161334437731454,10
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Christian Encarnacion-Strand,687952,8,R,Payton Tolle,L,0.2,0.2,0.2,1.000,1.000,1.000,3.11,1.07,0.208,,,.201,,,0.2,2.6286666666666667,,,,-0.75,0.4243421052631579,0.9838221381267739,0.37528869599472936,0.3906172091734851,0.5,0.317134724706135,11
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Caleb Durbin,702332,6,R,Shane Baz,R,0.236,0.299,0.392,.244,.306,.403,4.19,1.39,0.265,,,.247,,,0.22926666666666667,4.5360000000000005,,,,-0.25,0.5427631578947368,0.27521243175683296,0.5562526913489686,0.5694618779799516,0.5,0.27109819704089155,12
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Leody Taveras,665750,6,R,Payton Tolle,L,0.239,0.317,0.363,.188,.278,.238,3.11,1.07,0.208,,,.201,,,0.24166666666666667,2.6286666666666667,,,,-0.25,0.5526315789473684,0.1951542560301355,0.37528869599472936,0.46729088600489055,0.5,0.23146880570668626,13
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Jeremiah Jackson,669236,7,R,Payton Tolle,L,0.252,0.271,0.403,.250,.286,.350,3.11,1.07,0.208,,,.201,,,0.2535333333333333,2.6286666666666667,,,,-0.5,0.5953947368421053,0.25713591348198556,0.37528869599472936,0.48912754916647466,0.5,0.20023971954388636,14
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Jarren Duran,680776,7,R,Shane Baz,R,0.19,0.254,0.34,.186,.240,.360,4.19,1.39,0.265,,,.247,,,0.19513333333333333,4.5360000000000005,,,,-0.5,0.39144736842105265,0.21798606146875787,0.5562526913489686,0.5066508019196643,0.5,0.1973699430598297,15
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Connor Wong,657136,8,R,Shane Baz,R,0.276,0.375,0.371,.280,.389,.387,4.19,1.39,0.265,,,.247,,,0.2787333333333333,4.5360000000000005,,,,-0.75,0.674342105263158,0.31066714910643767,0.5562526913489686,0.6604888671141962,0.5,0.19361592474842942,16
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Boston Red Sox,Tsung-Che Cheng,691907,9,R,Shane Baz,R,0.303,0.368,0.333,.321,.394,.357,4.19,1.39,0.265,,,.247,,,0.24066666666666667,4.5360000000000005,,,,-1.0,0.763157894736842,0.32203597120116656,0.5562526913489686,0.5904397959610242,0.5,0.13595076959913582,17
2026-07-20,824736,Baltimore Orioles @ Boston Red Sox,Baltimore Orioles,Sam Huff,669087,9,R,Payton Tolle,L,0.154,0.185,0.231,.286,.286,.429,3.11,1.07,0.208,,,.201,,,0.2036,2.6286666666666667,,,,-1.0,0.27302631578947373,0.29575786239400065,0.37528869599472936,0.39724181485171844,0.5,0.09611234662467674,18
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Joc Pederson,592626,1,R,Erick Fedde,R,0.243,0.339,0.479,.250,.345,.475,4.15,1.42,0.262,,,.268,,,0.23939999999999997,4.348,,,,1.0,0.5657894736842105,0.30952881836251117,0.5733384952897148,0.5757891258839077,0.5,0.5357521220601283,1
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Wyatt Langford,694671,2,R,Erick Fedde,R,0.283,0.328,0.508,.292,.340,.511,4.15,1.42,0.262,,,.268,,,0.27126666666666666,4.348,,,,0.75,0.6973684210526315,0.3372129290965429,0.5733384952897148,0.6344291539245668,0.5,0.5014691539497351,2
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Sam Antonacci,803011,1,R,Jacob deGrom,R,0.281,0.371,0.416,.304,.393,.472,3.49,1.01,0.212,,,.231,,,0.2897333333333333,3.1166666666666667,,,,1.0,0.6907894736842106,0.3467388198380391,0.4031489971541319,0.5877206697417676,0.5,0.49578750456701454,3
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Josh Jung,673962,3,R,Erick Fedde,R,0.292,0.359,0.441,.282,.337,.432,4.15,1.42,0.262,,,.268,,,0.2949333333333334,4.348,,,,0.5,0.7269736842105262,0.30943088844140854,0.5733384952897148,0.6779798023648052,0.5,0.45105624105198733,4
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Munetaka Murakami,808959,2,R,Jacob deGrom,R,0.231,0.371,0.529,.250,.384,.583,3.49,1.01,0.212,,,.231,,,0.23739999999999997,3.1166666666666667,,,,0.75,0.5263157894736843,0.3513628019407532,0.4031489971541319,0.4914185316415223,0.5,0.4324981793776562,5
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Brandon Nimmo,607043,4,R,Erick Fedde,R,0.263,0.332,0.423,.252,.329,.410,4.15,1.42,0.262,,,.268,,,0.2608,4.348,,,,0.25,0.6315789473684211,0.2873932234209681,0.5733384952897148,0.6151687263045176,0.5,0.38612516338783415,6
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Miguel Vargas,678246,3,R,Jacob deGrom,R,0.242,0.352,0.485,.229,.333,.446,3.49,1.01,0.212,,,.231,,,0.24440000000000003,3.1166666666666667,,,,0.5,0.5625,0.2884076093843577,0.4031489971541319,0.5042997093491987,0.5,0.36869155789470875,7
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Jake Burger,669394,5,R,Erick Fedde,R,0.239,0.301,0.415,.237,.295,.394,4.15,1.42,0.262,,,.268,,,0.24546666666666664,4.348,,,,0.0,0.5526315789473684,0.2663543627889214,0.5733384952897148,0.5869528132305604,0.5,0.3266330612687288,8
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Colson Montgomery,695657,4,R,Jacob deGrom,R,0.224,0.307,0.477,.211,.298,.442,3.49,1.01,0.212,,,.231,,,0.22113333333333338,3.1166666666666667,,,,0.25,0.5032894736842106,0.26913791716212576,0.4031489971541319,0.4614851282065417,0.5,0.30745194766775225,9
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Ezequiel Duran,677649,6,R,Erick Fedde,R,0.265,0.321,0.428,.261,.307,.433,4.15,1.42,0.262,,,.268,,,0.26993333333333336,4.348,,,,-0.25,0.6381578947368421,0.2916637931483426,0.5733384952897148,0.6319755962659619,0.5,0.28971383631389436,10
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Andrew Benintendi,643217,5,R,Jacob deGrom,R,0.243,0.306,0.427,.252,.317,.457,3.49,1.01,0.212,,,.231,,,0.24139999999999995,3.1166666666666667,,,,0.0,0.5657894736842105,0.29729249694044946,0.4031489971541319,0.4987792046173372,0.5,0.2700847040739525,11
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Evan Carter,694497,7,R,Erick Fedde,R,0.191,0.305,0.343,.200,.320,.379,4.15,1.42,0.262,,,.268,,,0.18500000000000003,4.348,,,,-0.5,0.3947368421052632,0.25261446190968034,0.5733384952897148,0.47568397341282476,0.5,0.20650776007625826,12
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Kyle Teel,691019,6,R,Jacob deGrom,R,0.194,0.275,0.323,.200,.308,.378,3.49,1.01,0.212,,,.231,,,0.21133333333333332,3.1166666666666667,,,,-0.25,0.4046052631578948,0.24889027279907652,0.4031489971541319,0.443451479415795,0.5,0.19968498925837797,13
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Elias Díaz,553869,8,R,Erick Fedde,R,0.269,0.281,0.462,.255,.250,.327,4.15,1.42,0.262,,,.268,,,0.27873333333333333,4.348,,,,-0.75,0.6513157894736843,0.24253690338763856,0.5733384952897148,0.6481690768127546,0.5,0.17986113595573727,14
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Braden Montgomery,695731,7,R,Jacob deGrom,R,0.241,0.305,0.414,.250,.330,.464,3.49,1.01,0.212,,,.231,,,0.23466666666666672,3.1166666666666667,,,,-0.5,0.5592105263157895,0.30210631612752037,0.4031489971541319,0.48638873844138225,0.5,0.16942958894432697,15
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Texas Rangers,Nicky Lopez,670032,9,R,Erick Fedde,R,0.315,0.346,0.362,.303,.337,.364,4.15,1.42,0.262,,,.268,,,0.31440000000000007,4.348,,,,-1.0,0.8026315789473685,0.2995809830487879,0.5733384952897148,0.7138017441804378,0.5,0.1539670559761771,16
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Tristan Peters,671976,8,R,Jacob deGrom,R,0.293,0.344,0.463,.312,.361,.502,3.49,1.01,0.212,,,.231,,,0.2932666666666667,3.1166666666666667,,,,-0.75,0.7302631578947367,0.3496791720552368,0.4031489971541319,0.594222597537071,0.5,0.1474978817906094,17
2026-07-20,822874,Chicago White Sox @ Texas Rangers,Chicago White Sox,Chase Meidroth,805367,9,R,Jacob deGrom,R,0.272,0.343,0.38,.253,.329,.345,3.49,1.01,0.212,,,.231,,,0.2700000000000001,3.1166666666666667,,,,-1.0,0.6611842105263158,0.2693947844427278,0.4031489971541319,0.5514080163944142,0.5,0.07100459771608363,18
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,J.P. Crawford,641487,1,R,Andrew Abbott,L,0.215,0.338,0.352,.231,.384,.282,4.11,1.42,0.251,,,.237,,,0.214,4.407333333333335,,,,1.0,0.4736842105263159,0.25738233836459423,0.5393326812967377,0.5329370132563778,0.5,0.5560859409686265,1
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Elly De La Cruz,682829,1,R,George Kirby,R,0.282,0.353,0.506,.266,.339,.441,3.76,1.32,0.282,,,.301,,,0.2745333333333333,3.4966666666666666,,,,1.0,0.6940789473684209,0.30535868217996237,0.5832194306905474,0.5846518162344573,0.5,0.5390032721873235,2
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Julio Rodríguez,677594,2,R,Andrew Abbott,L,0.256,0.32,0.418,.244,.340,.500,4.11,1.42,0.251,,,.237,,,0.25106666666666666,4.407333333333335,,,,0.75,0.6085526315789473,0.31249088557714844,0.5393326812967377,0.6011459161655961,0.5,0.5300944132081479,3
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Dominic Canzone,686527,3,R,Andrew Abbott,L,0.261,0.332,0.517,.292,.452,.542,4.11,1.42,0.251,,,.237,,,0.26886666666666675,4.407333333333335,,,,0.5,0.625,0.3781215071215922,0.5393326812967377,0.6339009109079727,0.5,0.5014153178056153,4
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Sal Stewart,701398,2,R,George Kirby,R,0.253,0.334,0.475,.245,.317,.457,3.76,1.32,0.282,,,.301,,,0.2553333333333334,3.4966666666666666,,,,0.75,0.5986842105263158,0.2941424969404494,0.5832194306905474,0.5493205859505459,0.5,0.4808995413348585,5
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Randy Arozarena,668227,4,R,Andrew Abbott,L,0.281,0.376,0.448,.272,.330,.420,4.11,1.42,0.251,,,.237,,,0.2845333333333333,4.407333333333335,,,,0.25,0.6907894736842106,0.2995181420499423,0.5393326812967377,0.662730213396581,0.5,0.43608887191099405,6
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,JJ Bleday,668709,3,R,George Kirby,R,0.243,0.351,0.486,.251,.363,.503,3.76,1.32,0.282,,,.301,,,0.23879999999999998,3.4966666666666666,,,,0.5,0.5657894736842105,0.3230863886887765,0.5832194306905474,0.518896470983844,0.5,0.43357189702693494,7
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Spencer Steer,668715,4,R,George Kirby,R,0.246,0.324,0.435,.216,.284,.376,3.76,1.32,0.282,,,.301,,,0.24159999999999995,3.4966666666666666,,,,0.25,0.575657894736842,0.24864189457786884,0.5832194306905474,0.5240489420669143,0.5,0.3657336441616686,8
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Josh Naylor,647304,6,R,Andrew Abbott,L,0.253,0.318,0.353,.290,.345,.370,4.11,1.42,0.251,,,.237,,,0.2520666666666666,4.407333333333335,,,,-0.25,0.5986842105263158,0.29772749385919994,0.5393326812967377,0.6029860844095497,0.5,0.3266795905152537,9
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Cal Raleigh,663728,5,R,Andrew Abbott,L,0.163,0.267,0.298,.139,.238,.181,4.11,1.42,0.251,,,.237,,,0.1655333333333333,4.407333333333335,,,,0.0,0.3026315789473685,0.1454585042486525,0.5393326812967377,0.4437501923660868,0.5,0.31472695930609745,10
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Eugenio Suárez,553993,5,R,George Kirby,R,0.21,0.283,0.397,.214,.280,.380,3.76,1.32,0.282,,,.301,,,0.20660000000000003,3.4966666666666666,,,,0.0,0.4572368421052632,0.24773039413955025,0.5832194306905474,0.45964305352853385,0.5,0.30584488577133184,11
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Tyler Stephenson,663886,6,R,George Kirby,R,0.247,0.325,0.396,.262,.322,.437,3.76,1.32,0.282,,,.301,,,0.23026666666666668,3.4966666666666666,,,,-0.25,0.5789473684210527,0.29754954041644605,0.5832194306905474,0.5031937019687721,0.5,0.2748322696065916,12
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Cole Young,702284,7,R,Andrew Abbott,L,0.256,0.315,0.409,.220,.269,.330,4.11,1.42,0.251,,,.237,,,0.25600000000000006,4.407333333333335,,,,-0.5,0.6085526315789473,0.2330856175084409,0.5393326812967377,0.6102240795024346,0.5,0.2616048206914967,13
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Dane Myers,667472,7,R,George Kirby,R,0.26,0.37,0.39,.268,.388,.339,3.76,1.32,0.282,,,.301,,,0.2586,3.4966666666666666,,,,-0.5,0.6217105263157895,0.2913569892286461,0.5832194306905474,0.5553318022141279,0.5,0.23110484684644494,14
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Victor Robles,645302,8,R,Andrew Abbott,L,0.21,0.259,0.24,.237,.231,.316,4.11,1.42,0.251,,,.237,,,0.22613333333333335,4.407333333333335,,,,-0.75,0.4572368421052632,0.225867612161822,0.5393326812967377,0.555264387949683,0.5,0.20155636562192925,15
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Edwin Arroyo,695490,8,R,George Kirby,R,0.236,0.274,0.283,.211,.268,.237,3.76,1.32,0.282,,,.301,,,0.25039999999999996,3.4966666666666666,,,,-0.75,0.5427631578947368,0.20235346141494448,0.5832194306905474,0.5402424226137073,0.5,0.1565905579529564,16
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Cincinnati Reds,Ke'Bryan Hayes,663647,9,R,George Kirby,R,0.138,0.194,0.215,.104,.157,.167,3.76,1.32,0.282,,,.301,,,0.1413333333333333,3.4966666666666666,,,,-1.0,0.22039473684210534,0.10251251725065748,0.5832194306905474,0.33954140613982015,0.5,0.051525169440801585,17
2026-07-20,823112,Cincinnati Reds @ Seattle Mariners,Seattle Mariners,Buddy Kennedy,671083,9,R,Andrew Abbott,L,0.071,0.188,0.143,.000,.250,.000,4.11,1.42,0.251,,,.237,,,0.0070999999999999995,4.407333333333335,,,,-1.0,0.0,0.034977064220183485,0.5393326812967377,0.15220620358235046,0.5,0.04337500098141972,18
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Shohei Ohtani,660271,1,R,Cristopher Sánchez,L,0.18,0.257,0.262,.286,.357,.571,2.62,1.19,0.254,,,.293,,,0.2914666666666667,2.0846666666666667,,,,1.0,0.3585526315789474,0.3564161105951585,0.4889367728263748,0.5232825096389766,0.5,0.5642774359425486,1
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Trea Turner,607208,1,R,Emmet Sheehan,R,0.242,0.292,0.375,.257,.291,.409,4.81,1.24,0.241,,,.236,,,0.2383333333333333,5.033333333333333,,,,1.0,0.5625,0.2784649058699973,0.5208769213005413,0.6187367209977402,0.5,0.5186898110073228,2
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Andy Pages,681624,2,R,Cristopher Sánchez,L,0.266,0.333,0.464,.265,.360,.500,2.62,1.19,0.254,,,.293,,,0.26813333333333333,2.0846666666666667,,,,0.75,0.6414473684210527,0.3276748305312769,0.4889367728263748,0.4803452506133894,0.5,0.5006515270727401,3
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Tommy Edman,669242,3,R,Cristopher Sánchez,L,0.355,0.43,0.526,.364,.462,.591,2.62,1.19,0.254,,,.293,,,0.35646666666666665,2.0846666666666667,,,,0.5,0.9342105263157894,0.42729576436686834,0.4889367728263748,0.642893445495969,0.5,0.4999389897640249,4
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Kyle Schwarber,656941,2,R,Emmet Sheehan,R,0.253,0.368,0.561,.233,.351,.538,4.81,1.24,0.241,,,.236,,,0.25353333333333333,5.033333333333333,,,,0.75,0.5986842105263158,0.3214797965507365,0.5208769213005413,0.646707278305837,0.5,0.48363911727372205,5
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Bryce Harper,547180,3,R,Emmet Sheehan,R,0.258,0.363,0.49,.284,.388,.596,4.81,1.24,0.241,,,.236,,,0.2658666666666667,5.033333333333333,,,,0.5,0.6151315789473685,0.37149927872722693,0.5208769213005413,0.6694026866479331,0.5,0.44954829906915905,6
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Freddie Freeman,518692,4,R,Cristopher Sánchez,L,0.285,0.371,0.477,.226,.313,.374,2.62,1.19,0.254,,,.293,,,0.292,2.0846666666666667,,,,0.25,0.7039473684210525,0.2608884704851015,0.4889367728263748,0.5242639327024184,0.5,0.3905427393745506,7
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Alec Bohm,664761,4,R,Emmet Sheehan,R,0.219,0.279,0.361,.225,.293,.346,4.81,1.24,0.241,,,.236,,,0.2202666666666667,5.033333333333333,,,,0.25,0.48684210526315796,0.24675750566342336,0.5208769213005413,0.5854910147236428,0.5,0.35577610501456464,8
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Brandon Marsh,669016,5,R,Emmet Sheehan,R,0.293,0.332,0.476,.313,.354,.508,4.81,1.24,0.241,,,.236,,,0.30579999999999996,5.033333333333333,,,,0.0,0.7302631578947367,0.34982522415005257,0.5208769213005413,0.742886738523152,0.5,0.35515239320614833,9
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Miguel Rojas,500743,6,R,Cristopher Sánchez,L,0.293,0.338,0.421,.333,.387,.524,2.62,1.19,0.254,,,.293,,,0.28053333333333336,2.0846666666666667,,,,-0.25,0.7302631578947367,0.3728273875343928,0.4889367728263748,0.5031633368384156,0.5,0.31536237925727295,10
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Mookie Betts,605141,5,R,Cristopher Sánchez,L,0.226,0.29,0.399,.176,.262,.311,2.62,1.19,0.254,,,.293,,,0.23766666666666664,2.0846666666666667,,,,0.0,0.5098684210526316,0.20588611615008723,0.4889367728263748,0.42428145811426554,0.5,0.31179477960257407,11
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Bryson Stott,681082,6,R,Emmet Sheehan,R,0.248,0.307,0.393,.238,.290,.395,4.81,1.24,0.241,,,.236,,,0.24593333333333334,5.033333333333333,,,,-0.25,0.5822368421052632,0.26565469868851604,0.5208769213005413,0.6327219996517887,0.5,0.2675850510100597,12
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Teoscar Hernández,606192,7,R,Cristopher Sánchez,L,0.241,0.314,0.384,.224,.343,.362,2.62,1.19,0.254,,,.293,,,0.2576,2.0846666666666667,,,,-0.5,0.5592105263157895,0.2651835222587729,0.4889367728263748,0.46096214511041006,0.5,0.2321212341791672,13
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Alex Call,669743,8,R,Cristopher Sánchez,L,0.25,0.363,0.321,.326,.423,.465,2.62,1.19,0.254,,,.293,,,0.25833333333333336,2.0846666666666667,,,,-0.75,0.5888157894736842,0.3632529823023444,0.4889367728263748,0.4623116018226428,0.5,0.20684101769689495,14
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,J.T. Realmuto,592663,7,R,Emmet Sheehan,R,0.214,0.295,0.349,.211,.289,.371,4.81,1.24,0.241,,,.236,,,0.20466666666666666,5.033333333333333,,,,-0.5,0.4703947368421053,0.24640627012576705,0.5208769213005413,0.5567843901179645,0.5,0.20138230243929883,15
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Los Angeles Dodgers,Dalton Rushing,687221,9,R,Cristopher Sánchez,L,0.247,0.341,0.462,.271,.364,.438,2.62,1.19,0.254,,,.293,,,0.25506666666666666,2.0846666666666667,,,,-1.0,0.5789473684210527,0.31392464695824257,0.4889367728263748,0.4563003855590606,0.5,0.14360725142133218,16
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Gabriel Rincones Jr.,687282,8,R,Emmet Sheehan,R,0.167,0.197,0.292,.164,.197,.299,4.81,1.24,0.241,,,.236,,,0.16939999999999997,5.033333333333333,,,,-0.75,0.31578947368421056,0.17844492939164852,0.5208769213005413,0.49188779004786287,0.5,0.12465747724525393,17
2026-07-20,823436,Los Angeles Dodgers @ Philadelphia Phillies,Philadelphia Phillies,Justin Crawford,702222,9,R,Emmet Sheehan,R,0.256,0.305,0.344,.265,.310,.370,4.81,1.24,0.241,,,.236,,,0.2544666666666666,5.033333333333333,,,,-1.0,0.6085526315789473,0.27644309018947516,0.5208769213005413,0.6484247686668604,0.5,0.12263756423756021,18
2026-07-20,824167,Miami Marlins @ Houston Astros,Houston Astros,Jeremy Peña,665161,1,R,Janson Junk,R,0.295,0.359,0.43,.293,.358,.427,4.57,1.31,0.267,,,.183,,,0.28966666666666663,3.9483333333333337,,,,1.0,0.7368421052631579,0.31898241995260945,0.5090252732101256,0.6420977734228392,0.5,0.5287678529646159,1
2026-07-20,824167,Miami Marlins @ Houston Astros,Houston Astros,Yordan Alvarez,670541,2,R,Janson Junk,R,0.319,0.429,0.633,.336,.459,.672,4.57,1.31,0.267,,,.183,,,0.31666666666666665,3.9483333333333337,,,,0.75,0.8157894736842105,0.43682526581201775,0.5090252732101256,0.69178231600959,0.5,0.5156812458174805,2
2026-07-20,824167,Miami Marlins @ Houston Astros,Miami Marlins,Kyle Stowers,669065,1,R,Ronel Blanco,R,0.229,0.313,0.437,.249,.335,.480,,,,,,,,,0.2374,,,,,1.0,0.5197368421052633,0.30763095657608086,0.510694826497137,0.5519253031574682,0.5,0.5129049825667816,3
2026-07-20,824167,Miami Marlins @ Houston Astros,Miami Marlins,Heriberto Hernández,681715,2,R,Ronel Blanco,R,0.237,0.315,0.47,.226,.299,.406,,,,,,,,,0.23066666666666666,,,,,0.75,0.5460526315789473,0.2659570174372684,0.510694826497137,0.539534836981513,0.5,0.45062792785568523,4
