date,game_pk,matchup,batting_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Shohei Ohtani,660271,1,R,Cam Schlittler,R,0.291,0.4,0.544,.290,.416,.524,2.2,0.96,0.205,,,.189,,,0.29180000000000006,1.7320000000000002,,,,1.0,0.43628185907046474,0.5222,0.25214116778521495,0.4449416524039209,0.5,0.4729335981961527,1
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Trent Grisham,663757,1,R,Yoshinobu Yamamoto,R,0.235,0.339,0.428,.225,.336,.414,2.81,0.88,0.19,,,.187,,,0.2336666666666667,2.805333333333333,,,,1.0,0.35232383808095946,0.4107,0.24112350649937,0.38794617556047517,0.5,0.4332039782838823,2
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Ben Rice,700250,2,R,Yoshinobu Yamamoto,R,0.282,0.373,0.602,.286,.391,.641,2.81,0.88,0.19,,,.187,,,0.2729333333333333,2.805333333333333,,,,0.75,0.4227886056971514,0.54745,0.24112350649937,0.4478206633982428,0.5,0.42637265145954745,3
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Andy Pages,681624,2,R,Cam Schlittler,R,0.269,0.336,0.469,.268,.322,.453,2.2,0.96,0.205,,,.189,,,0.2683333333333333,1.7320000000000002,,,,0.75,0.4032983508245877,0.4576,0.25214116778521495,0.40915927597116325,0.5,0.401416241731239,4
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Freddie Freeman,518692,3,R,Cam Schlittler,R,0.287,0.369,0.479,.310,.393,.524,2.2,0.96,0.205,,,.189,,,0.29233333333333333,1.7320000000000002,,,,0.5,0.4302848575712143,0.5344500000000001,0.25214116778521495,0.4457548882319381,0.5,0.3761180835703552,5
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Jasson Domínguez,691176,3,R,Yoshinobu Yamamoto,R,0.23,0.267,0.403,.221,.264,.419,2.81,0.88,0.19,,,.187,,,0.224,2.805333333333333,,,,0.5,0.3448275862068966,0.3906,0.24112350649937,0.37320627617766305,0.5,0.32596799337646043,6
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Cody Bellinger,641355,4,R,Yoshinobu Yamamoto,R,0.251,0.341,0.415,.256,.357,.414,2.81,0.88,0.19,,,.187,,,0.25166666666666665,2.805333333333333,,,,0.25,0.376311844077961,0.44384999999999997,0.24112350649937,0.41539288475605624,0.5,0.29560848466321943,7
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Mookie Betts,605141,4,R,Cam Schlittler,R,0.23,0.295,0.406,.253,.306,.447,2.2,0.96,0.205,,,.189,,,0.23793333333333336,1.7320000000000002,,,,0.25,0.3448275862068966,0.4383,0.25214116778521495,0.36280483377418177,0.5,0.2896380754016918,8
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Max Muncy,571970,5,R,Cam Schlittler,R,0.263,0.359,0.5,.259,.357,.487,2.2,0.96,0.205,,,.189,,,0.2642666666666667,1.7320000000000002,,,,0.0,0.39430284857571213,0.46845000000000003,0.25214116778521495,0.402958352782532,0.5,0.2531986032529443,9
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Max Schuemann,680474,5,R,Yoshinobu Yamamoto,R,0.25,0.4,0.25,.214,.389,.393,2.81,0.88,0.19,,,.187,,,0.21633333333333338,2.805333333333333,,,,0.0,0.3748125937031484,0.40775,0.24112350649937,0.3615160111499156,0.5,0.22850195362229836,10
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Kyle Tucker,663656,6,R,Cam Schlittler,R,0.243,0.338,0.371,.238,.338,.362,2.2,0.96,0.205,,,.189,,,0.24546666666666667,1.7320000000000002,,,,-0.25,0.36431784107946025,0.4073,0.25214116778521495,0.37429178984492495,0.5,0.18361111881230324,11
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Jazz Chisholm Jr.,665862,6,R,Yoshinobu Yamamoto,R,0.224,0.302,0.396,.227,.325,.398,2.81,0.88,0.19,,,.187,,,0.22293333333333334,2.805333333333333,,,,-0.25,0.335832083958021,0.40495000000000003,0.24112350649937,0.3715798045216286,0.5,0.17931152262805528,12
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Anthony Volpe,683011,7,R,Yoshinobu Yamamoto,R,0.248,0.342,0.326,.263,.366,.325,2.81,0.88,0.19,,,.187,,,0.2484666666666667,2.805333333333333,,,,-0.5,0.3718140929535232,0.4257000000000001,0.24112350649937,0.410513469787953,0.5,0.14033907241800397,13
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Teoscar Hernández,606192,7,R,Cam Schlittler,R,0.245,0.318,0.389,.247,.305,.388,2.2,0.96,0.205,,,.189,,,0.25993333333333335,1.7320000000000002,,,,-0.5,0.36731634182908546,0.41495,0.25214116778521495,0.3963508116798921,0.5,0.1388324720875483,14
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Alex Call,669743,7,R,Cam Schlittler,R,0.25,0.363,0.321,.203,.317,.232,2.2,0.96,0.205,,,.189,,,0.25833333333333336,1.7320000000000002,,,,-0.5,0.3748125937031484,0.33155,0.25214116778521495,0.3939111041958404,0.5,0.11761651596494054,15
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Dalton Rushing,687221,8,R,Cam Schlittler,R,0.247,0.335,0.462,.243,.325,.478,2.2,0.96,0.205,,,.189,,,0.2546,1.7320000000000002,,,,-0.75,0.3703148425787106,0.44335,0.25214116778521495,0.3882184533997199,0.5,0.09471261834552246,16
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,Los Angeles Dodgers,Tommy Edman,669242,9,R,Cam Schlittler,R,0.356,0.434,0.493,.333,.396,.438,2.2,0.96,0.205,,,.189,,,0.35533333333333333,1.7320000000000002,,,,-1.0,0.5337331334332833,0.5301,0.25214116778521495,0.5418183704164721,0.5,0.08944010589803529,17
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Ryan McMahon,641857,8,R,Yoshinobu Yamamoto,R,0.212,0.274,0.377,.216,.276,.413,2.81,0.88,0.19,,,.187,,,0.21173333333333336,2.805333333333333,,,,-0.75,0.31784107946026985,0.3873,0.24112350649937,0.354501852133267,0.5,0.072337329769801,18
2026-07-19,823523,Los Angeles Dodgers @ New York Yankees,New York Yankees,Ali Sánchez,645305,9,R,Yoshinobu Yamamoto,R,0.229,0.263,0.286,.154,.250,.154,2.81,0.88,0.19,,,.187,,,0.2626,2.805333333333333,,,,-1.0,0.34332833583208394,0.2473,0.24112350649937,0.4320642192304092,0.5,-0.0010283151656276524,19
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Xavier Edwards,669364,1,R,Robert Gasser,L,0.298,0.378,0.416,.284,.356,.444,4.91,1.21,0.242,,,.268,,,0.30119999999999997,5.031000000000001,,,,1.0,0.4467766116941529,0.4778,0.5119604441790545,0.5565459337416799,0.5,0.6065200233149683,1
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Heriberto Hernández,681715,2,R,Robert Gasser,L,0.23,0.31,0.465,.253,.341,.582,4.91,1.21,0.242,,,.268,,,0.2302,5.031000000000001,,,,0.75,0.3448275862068966,0.48755,0.5119604441790545,0.4482839141368876,0.5,0.5427182203742495,2
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Christian Yelich,592885,1,R,Eury Pérez,R,0.242,0.331,0.381,.242,.333,.382,3.6,1.12,0.202,,,.211,,,0.2447333333333333,4.553333333333333,,,,1.0,0.36281859070464767,0.41564999999999996,0.3468168722333696,0.4563605909745345,0.5,0.4764116503161911,3
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Javier Sanoja,691594,4,R,Robert Gasser,L,0.273,0.357,0.455,.301,.338,.479,4.91,1.21,0.242,,,.268,,,0.2756,5.031000000000001,,,,0.25,0.40929535232383807,0.4991,0.5119604441790545,0.5175106139968535,0.5,0.4559897253532444,4
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Jackson Chourio,694192,2,R,Eury Pérez,R,0.277,0.332,0.483,.269,.316,.477,3.6,1.12,0.202,,,.211,,,0.28586666666666666,4.553333333333333,,,,0.75,0.4152923538230885,0.46419999999999995,0.3468168722333696,0.5190814042103625,0.5,0.44795727230156523,5
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Kyle Stowers,669065,3,R,Robert Gasser,L,0.23,0.312,0.439,.164,.242,.291,4.91,1.21,0.242,,,.268,,,0.23746666666666666,5.031000000000001,,,,0.5,0.3448275862068966,0.2954,0.5119604441790545,0.4593642522936223,0.5,0.44634277109775966,6
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Brice Turang,668930,3,R,Eury Pérez,R,0.262,0.357,0.457,.292,.388,.527,3.6,1.12,0.202,,,.211,,,0.2646,4.553333333333333,,,,0.5,0.39280359820089955,0.5179,0.3468168722333696,0.48665362556817593,0.5,0.4065181055052373,7
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Liam Hicks,689414,5,R,Robert Gasser,L,0.288,0.362,0.451,.230,.304,.279,4.91,1.21,0.242,,,.268,,,0.28573333333333334,5.031000000000001,,,,0.0,0.43178410794602695,0.3667,0.5119604441790545,0.5329620947291805,0.5,0.3752074474630934,8
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Andrew Vaughn,683734,4,R,Eury Pérez,R,0.311,0.397,0.47,.250,.323,.341,3.6,1.12,0.202,,,.211,,,0.32460000000000006,4.553333333333333,,,,0.25,0.4662668665667166,0.40805,0.3468168722333696,0.5781426562201131,0.5,0.34277896010302783,9
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Jake Bauers,641343,5,R,Eury Pérez,R,0.259,0.366,0.492,.265,.379,.507,3.6,1.12,0.202,,,.211,,,0.266,4.553333333333333,,,,0.0,0.38830584707646176,0.48535000000000006,0.3468168722333696,0.48878836961672123,0.5,0.29870081711251906,10
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Leo Jiménez,677870,6,R,Robert Gasser,L,0.212,0.313,0.301,.170,.254,.321,4.91,1.21,0.242,,,.268,,,0.20466666666666666,5.031000000000001,,,,-0.25,0.31784107946026985,0.3128,0.5119604441790545,0.40935024887056337,0.5,0.29319067058430087,11
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Garrett Mitchell,669003,6,R,Eury Pérez,R,0.281,0.368,0.463,.286,.372,.498,3.6,1.12,0.202,,,.211,,,0.2727333333333333,4.553333333333333,,,,-0.25,0.42128935532233885,0.4997999999999999,0.3468168722333696,0.49905547194543853,0.5,0.2538533824618266,12
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Esteury Ruiz,665923,8,R,Robert Gasser,L,0.25,0.372,0.5,.224,.371,.531,4.91,1.21,0.242,,,.268,,,0.2508666666666667,5.031000000000001,,,,-0.75,0.3748125937031484,0.45365,0.5119604441790545,0.47979680247255485,0.5,0.23897015362459956,13
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Griffin Conine,665052,7,R,Robert Gasser,L,0.282,0.371,0.576,.091,.167,.091,4.91,1.21,0.242,,,.268,,,0.2594,5.031000000000001,,,,-0.5,0.4227886056971514,0.15095,0.5119604441790545,0.4928085757208305,0.5,0.2152469196118409,14
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Gary Sánchez,596142,7,R,Eury Pérez,R,0.218,0.378,0.437,.176,.340,.400,3.6,1.12,0.202,,,.211,,,0.22073333333333336,4.553333333333333,,,,-0.5,0.3268365817091454,0.3634,0.3468168722333696,0.4197649787137598,0.5,0.15785980847707481,15
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Braden Shewmake,669699,8,R,Eury Pérez,R,0.262,0.273,0.429,.288,.289,.479,3.6,1.12,0.202,,,.211,,,0.26280000000000003,4.553333333333333,,,,-0.75,0.39280359820089955,0.47514999999999996,0.3468168722333696,0.4839089546486179,0.5,0.14541890486730352,16
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Miami Marlins,Jakob Marsee,805300,9,R,Robert Gasser,L,0.196,0.317,0.293,.152,.337,.273,4.91,1.21,0.242,,,.268,,,0.19406666666666667,5.031000000000001,,,,-1.0,0.2938530734632684,0.30295000000000005,0.5119604441790545,0.3931871867887211,0.5,0.1383037112720245,17
2026-07-19,823764,Miami Marlins @ Milwaukee Brewers,Milwaukee Brewers,Joey Ortiz,687401,9,R,Eury Pérez,R,0.228,0.301,0.32,.236,.302,.340,3.6,1.12,0.202,,,.211,,,0.2184666666666667,4.553333333333333,,,,-1.0,0.34182908545727136,0.3899,0.3468168722333696,0.4163087264446866,0.5,0.06396637063671386,18
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Pete Crow-Armstrong,691718,1,R,Zebby Matthews,R,0.285,0.38,0.52,.283,.367,.555,5.53,1.34,0.268,,,.241,,,0.2892666666666666,3.8125,,,,1.0,0.42728635682158916,0.51295,0.5753229013976678,0.5024223151785117,0.5,0.5761977176960771,1
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Austin Martin,668885,1,R,Shota Imanaga,L,0.243,0.355,0.319,.261,.417,.370,4.02,1.12,0.232,,,.241,,,0.24526666666666666,3.7520000000000002,,,,1.0,0.36431784107946025,0.45015,0.42758177440420425,0.4335465171445777,0.5,0.555844009892948,2
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Ryan Jeffers,680777,2,R,Shota Imanaga,L,0.29,0.404,0.543,.327,.459,.490,4.02,1.12,0.232,,,.241,,,0.29293333333333327,3.7520000000000002,,,,0.75,0.4347826086956521,0.55605,0.42758177440420425,0.5062294692736166,0.5,0.5432214527123038,3
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Seiya Suzuki,673548,2,R,Zebby Matthews,R,0.273,0.355,0.469,.256,.333,.441,5.53,1.34,0.268,,,.241,,,0.26780000000000004,3.8125,,,,0.75,0.40929535232383807,0.44595000000000007,0.5753229013976678,0.4696895731008187,0.5,0.5045378063844231,4
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Josh Bell,605137,3,R,Shota Imanaga,L,0.246,0.304,0.422,.257,.309,.389,4.02,1.12,0.232,,,.241,,,0.24686666666666665,3.7520000000000002,,,,0.5,0.36881559220389803,0.42525,0.42758177440420425,0.43598622462862935,0.5,0.4499849660155557,5
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Michael Busch,683737,3,R,Zebby Matthews,R,0.243,0.369,0.402,.232,.361,.398,5.53,1.34,0.268,,,.241,,,0.23506666666666662,3.8125,,,,0.5,0.36431784107946025,0.41845000000000004,0.5753229013976678,0.4197772241562618,0.5,0.4401759540427396,6
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Alex Bregman,608324,4,R,Zebby Matthews,R,0.237,0.335,0.361,.237,.320,.364,5.53,1.34,0.268,,,.241,,,0.2396,3.8125,,,,0.25,0.35532233883058467,0.40249999999999997,0.5753229013976678,0.42668972869440824,0.5,0.38722532972346163,7
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Royce Lewis,668904,4,R,Shota Imanaga,L,0.218,0.294,0.397,.207,.303,.379,4.02,1.12,0.232,,,.241,,,0.21500000000000002,3.7520000000000002,,,,0.25,0.3268365817091454,0.37575000000000003,0.42758177440420425,0.3873953839046006,0.5,0.38032133990695133,8
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Ian Happ,664023,5,R,Zebby Matthews,R,0.218,0.329,0.425,.243,.362,.473,5.53,1.34,0.268,,,.241,,,0.21986666666666668,3.8125,,,,0.0,0.3268365817091454,0.45110000000000006,0.5753229013976678,0.39660000305777116,0.5,0.344861870877966,9
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Victor Caratini,605170,5,R,Shota Imanaga,L,0.242,0.333,0.37,.205,.333,.315,4.02,1.12,0.232,,,.241,,,0.23886666666666667,3.7520000000000002,,,,0.0,0.36281859070464767,0.36224999999999996,0.42758177440420425,0.4237876872083711,0.5,0.3324051854025169,10
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Kody Clemens,665019,6,R,Shota Imanaga,L,0.242,0.301,0.494,.229,.289,.457,4.02,1.12,0.232,,,.241,,,0.24480000000000002,3.7520000000000002,,,,-0.25,0.36281859070464767,0.41545,0.42758177440420425,0.43283493579506266,0.5,0.29706227269052066,11
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Nico Hoerner,663538,6,R,Zebby Matthews,R,0.245,0.314,0.341,.226,.305,.299,5.53,1.34,0.268,,,.241,,,0.23999999999999996,3.8125,,,,-0.25,0.36731634182908546,0.36935,0.5753229013976678,0.4272996555654211,0.5,0.2790293187541135,12
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Pedro Ramírez,699393,7,R,Zebby Matthews,R,0.29,0.338,0.452,.260,.321,.360,5.53,1.34,0.268,,,.241,,,0.2634,3.8125,,,,-0.5,0.4347826086956521,0.42225,0.5753229013976678,0.46298037751967663,0.5,0.24760642704725183,13
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Luke Keaschall,807712,7,R,Shota Imanaga,L,0.262,0.35,0.351,.250,.342,.323,4.02,1.12,0.232,,,.241,,,0.2538666666666667,3.7520000000000002,,,,-0.5,0.39280359820089955,0.4074,0.42758177440420425,0.4466599448713554,0.5,0.24712352405196458,14
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Carson Kelly,608348,8,R,Zebby Matthews,R,0.4,0.4,1.6,.236,.321,.306,5.53,1.34,0.268,,,.241,,,0.2774,3.8125,,,,-0.75,0.5997001499250375,0.38445,0.5753229013976678,0.4843278180051286,0.5,0.1913585431200696,15
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Brooks Lee,686797,8,R,Shota Imanaga,L,0.251,0.31,0.426,.219,.287,.333,4.02,1.12,0.232,,,.241,,,0.2498,3.7520000000000002,,,,-0.75,0.376311844077961,0.36874999999999997,0.42758177440420425,0.4404590216827241,0.5,0.18653088557366987,16
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Minnesota Twins,Ryan Kreidler,668952,9,R,Shota Imanaga,L,0.252,0.318,0.422,.204,.328,.315,4.02,1.12,0.232,,,.241,,,0.266,3.7520000000000002,,,,-1.0,0.3778110944527736,0.3601,0.42758177440420425,0.4651610599587472,0.5,0.13807369131507333,17
2026-07-19,824653,Minnesota Twins @ Chicago Cubs,Chicago Cubs,Dansby Swanson,621020,9,R,Zebby Matthews,R,0.208,0.288,0.41,.206,.305,.404,5.53,1.34,0.268,,,.241,,,0.20820000000000002,3.8125,,,,-1.0,0.3118440779610195,0.38285,0.5753229013976678,0.37881046931989454,0.5,0.12513094081728454,18
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,A.J. Ewing,805999,1,R,Alan Rangel,R,0.274,0.345,0.433,.289,.361,.436,5.4,1.59,0.266,,,.188,,,0.27186666666666665,3.7866666666666666,,,,1.0,0.4107946026986507,0.48114999999999997,0.5700696319347275,0.4751288005746026,0.5,0.5625777096666086,1
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Juan Soto,665742,2,R,Alan Rangel,R,0.289,0.409,0.553,.299,.435,.621,5.4,1.59,0.266,,,.188,,,0.295,3.7866666666666666,,,,0.75,0.43328335832083953,0.56415,0.5700696319347275,0.5104029046148494,0.5,0.5386188252726457,2
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Trea Turner,607208,1,R,Nolan McLean,R,0.242,0.29,0.375,.256,.288,.406,3.35,1.09,0.202,,,.174,,,0.2383333333333333,3.564666666666667,,,,1.0,0.36281859070464767,0.4242,0.304959212984406,0.4174509289062352,0.5,0.4601554032312571,3
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Bo Bichette,666182,3,R,Alan Rangel,R,0.254,0.301,0.372,.250,.292,.354,5.4,1.59,0.266,,,.188,,,0.2545333333333334,3.7866666666666666,,,,0.5,0.38080959520239877,0.4042,0.5700696319347275,0.4486986361640431,0.5,0.43937568500502466,4
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Kyle Schwarber,656941,2,R,Nolan McLean,R,0.253,0.367,0.563,.236,.352,.545,3.35,1.09,0.202,,,.174,,,0.25353333333333333,3.564666666666667,,,,0.75,0.3793103448275862,0.4639,0.304959212984406,0.44062815000472594,0.5,0.42355698639603073,5
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Bryce Harper,547180,3,R,Nolan McLean,R,0.259,0.365,0.493,.290,.394,.607,3.35,1.09,0.202,,,.174,,,0.26593333333333335,3.564666666666667,,,,0.5,0.38830584707646176,0.5416000000000001,0.304959212984406,0.45953588300612636,0.5,0.3958181463462408,6
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Francisco Lindor,596019,4,R,Alan Rangel,R,0.215,0.301,0.38,.202,.272,.377,5.4,1.59,0.266,,,.188,,,0.21373333333333336,3.7866666666666666,,,,0.25,0.32233883058470764,0.3629,0.5700696319347275,0.3864860953207258,0.5,0.3697188038785271,7
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Brandon Marsh,669016,4,R,Nolan McLean,R,0.292,0.332,0.476,.316,.357,.512,3.35,1.09,0.202,,,.174,,,0.3057333333333333,3.564666666666667,,,,0.25,0.4377811094452773,0.52725,0.304959212984406,0.5202236066719111,0.5,0.3513338048961085,8
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Carson Benge,701807,5,R,Alan Rangel,R,0.26,0.322,0.395,.260,.320,.403,5.4,1.59,0.266,,,.188,,,0.26153333333333334,3.7866666666666666,,,,0.0,0.38980509745127434,0.4349,0.5700696319347275,0.459372356406769,0.5,0.3486517430414336,9
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Jared Young,676724,6,R,Alan Rangel,R,0.243,0.325,0.417,.256,.331,.450,5.4,1.59,0.266,,,.188,,,0.23239999999999997,3.7866666666666666,,,,-0.25,0.36431784107946025,0.44815000000000005,0.5700696319347275,0.4149493493013284,0.5,0.2953007919756175,10
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Tyrone Taylor,621438,6,R,Alan Rangel,R,0.23,0.26,0.452,.177,.227,.355,5.4,1.59,0.266,,,.188,,,0.21173333333333336,3.7866666666666666,,,,-0.25,0.3448275862068966,0.32255,0.5700696319347275,0.3834364609656612,0.5,0.25917385872526744,11
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Alec Bohm,664761,5,R,Nolan McLean,R,0.217,0.278,0.351,.223,.292,.345,3.35,1.09,0.202,,,.174,,,0.22013333333333338,3.564666666666667,,,,0.0,0.3253373313343328,0.3772,0.304959212984406,0.3896992562751477,0.5,0.24424265233659392,12
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Marcus Semien,543760,7,R,Alan Rangel,R,0.209,0.265,0.333,.201,.253,.338,5.4,1.59,0.266,,,.188,,,0.2172666666666667,3.7866666666666666,,,,-0.5,0.31334332833583206,0.34555,0.5700696319347275,0.3918737826813399,0.5,0.21618945698261927,13
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Bryson Stott,681082,6,R,Nolan McLean,R,0.246,0.306,0.392,.238,.288,.396,3.35,1.09,0.202,,,.174,,,0.2458,3.564666666666667,,,,-0.25,0.36881559220389803,0.405,0.304959212984406,0.42883623049847625,0.5,0.20706319847009325,14
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Brett Baty,683146,8,R,Alan Rangel,R,0.226,0.299,0.327,.240,.307,.352,5.4,1.59,0.266,,,.188,,,0.2176666666666667,3.7866666666666666,,,,-0.75,0.33883058470764615,0.39835,0.5700696319347275,0.3924837095523528,0.5,0.17948094601327114,15
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,J.T. Realmuto,592663,7,R,Nolan McLean,R,0.212,0.293,0.347,.214,.292,.376,3.35,1.09,0.202,,,.174,,,0.20453333333333334,3.564666666666667,,,,-0.5,0.31784107946026985,0.3784,0.304959212984406,0.36591210830564397,0.5,0.14097458014116837,16
2026-07-19,823439,New York Mets @ Philadelphia Phillies,New York Mets,Luis Torrens,620443,9,R,Alan Rangel,R,0.667,0.667,1.667,.214,.276,.308,5.4,1.59,0.266,,,.188,,,0.21680000000000002,3.7866666666666666,,,,-1.0,1.0,0.354,0.5700696319347275,0.3911622013318248,0.5,0.11819521978019197,17
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Justin Crawford,702222,9,R,Nolan McLean,R,0.257,0.306,0.346,.269,.314,.374,3.35,1.09,0.202,,,.174,,,0.25453333333333333,3.564666666666667,,,,-1.0,0.38530734632683655,0.43279999999999996,0.304959212984406,0.44215296718225827,0.5,0.06601070897266051,18
2026-07-19,823439,New York Mets @ Philadelphia Phillies,Philadelphia Phillies,Gabriel Rincones Jr.,687282,8,R,Nolan McLean,R,0.167,0.197,0.292,.169,.203,.308,3.35,1.09,0.202,,,.174,,,0.16939999999999997,3.564666666666667,,,,-0.75,0.25037481259370314,0.29525,0.304959212984406,0.31234019813500963,0.5,0.062151293615573214,19
2026-07-19,824411,Pittsburgh Pirates @ Cleveland Guardians,Pittsburgh Pirates,Jake Mangum,663968,1,R,Joey Cantillo,L,0.305,0.356,0.379,.293,.349,.328,3.74,1.42,0.249,,,.253,,,0.30599999999999994,3.714,,,,1.0,0.45727136431784104,0.44934999999999997,0.49824662041647,0.5250333172343276,0.5,0.5905664837100901,1
2026-07-19,824411,Pittsburgh Pirates @ Cleveland Guardians,Pittsburgh Pirates,Jared Triolo,669707,2,R,Joey Cantillo,L,0.237,0.311,0.308,.259,.317,.328,3.74,1.42,0.249,,,.253,,,0.23479999999999998,3.714,,,,0.75,0.35532233883058467,0.41075,0.49824662041647,0.4164663341940289,0.5,0.5146314362540454,2
2026-07-19,824411,Pittsburgh Pirates @ Cleveland Guardians,Pittsburgh Pirates,Esmerlyn Valdez,699013,4,R,Joey Cantillo,L,0.298,0.368,0.702,.364,.417,1.000,3.74,1.42,0.249,,,.253,,,0.31026666666666675,3.714,,,,0.25,0.4467766116941529,0.73185,0.49824662041647,0.5315392038584654,0.5,0.5121673667037109,3
